,a,v(6),v(12),v(24),v(48),t,sv,sz,st,run,subj_idx
0,2.7009568976529836,0.6153599170854135,1.3058238185077502,1.735492702260825,2.1260005260510626,0.5296026883825247,0.16884798512554292,0.4952887431309012,0.00044377434793470115,0,205
1,2.6660159256056977,0.48675326233440563,0.7713895455447825,1.4919317738281466,2.1323788651325923,0.424734043378258,5.656387046550233e-12,0.00022510657101908882,0.1759460742560484,1,205
2,2.328851756905744,0.5136296444042113,1.4924886444240824,3.089488946122471,3.650798437961258,0.5197322183219826,1.1504300259462688,0.4830418120172213,1.6768666968760453e-05,0,208
3,2.318905737377895,0.47067216873549156,1.2955255284292722,2.0865756697898608,3.5024576660466287,0.5274583518271608,1.091175229460191,6.42001023578804e-05,0.14318171536374683,1,208
4,3.4206603754099683,1.7219743592848948,2.4626494803736363,3.1424862580086024,3.7909953311688014,0.39468452520837505,0.842647451850913,1.8398565817548302e-13,6.357366793561706e-05,0,217
5,2.5612689737559555,0.6418220753613005,2.2422577631017098,2.691490800506126,4.558172228190093,0.4928662033210704,1.066551349476364,0.0002179902352168266,0.25981845027208444,1,217
6,4.464633490123341,0.6991605646267922,1.4096725475827865,1.8599775267037033,1.8581755069680115,0.8296935740721233,1.9946096584512587,0.8749119737162784,0.00038100193803085097,0,240
7,2.8964457534916828,0.4574432775305874,1.494049198904629,1.836315336638182,1.8785527247535854,0.9604478443200408,2.13488039421586,0.2103580007533771,0.726593187951649,1,240
8,3.137970365291981,0.35877785273223256,1.6376262429146313,2.994722289299893,4.7622920740159005,0.5260624524467331,0.8327432453733462,7.092416963407965e-06,0.31624688723361893,0,241
9,3.997551662881895,2.2006893048290372,3.2513759938053823,6.304984848802184,8.194226197499953,0.6302031793054532,2.52486597295892,0.6294625019871013,0.35616292489138307,1,241
10,2.345945030827853,0.8728551626812765,1.6209054196574972,2.4127364366139172,2.2675770328253986,0.4040446881406248,0.9563974591395764,6.460741337358306e-05,0.00040553284664521873,0,247
11,2.806700213242111,1.3881240553390541,1.9794334053921274,3.569717035400799,3.534265002759685,0.38783253811647206,1.3895490794082968,4.564914984161166e-05,0.00039260621225523643,1,247
12,2.633020810491435,0.38791769873532617,1.101974835605452,2.499127558335335,3.8784279836858726,0.49282631121500936,1.3450319732053164,0.5189765132437322,0.00010755095602777463,0,274
13,2.552812678640585,1.9942285353512776,1.4542743515158683,4.19163195797809,4.613432718522377,0.5837446707235991,2.4117012961786006,0.9830451906324645,0.3811406933625936,1,274
14,3.950453941361756,1.0609529101365451,0.883695100610286,1.777907312713932,2.264161213857803,0.5944860459557173,0.7040482834406444,0.5780850368825541,0.0008857287220619127,0,280
15,3.023616952648283,0.29901391552099316,0.8163945097013847,0.9592103518984801,0.9663016088767779,0.5244949142896373,0.3128442304279631,0.0003862684291565765,0.00018687825973979342,1,280
16,2.428588829309042,0.29669746015611964,1.5570145570118188,3.3494445126471426,4.842389546358666,0.45922429377104285,0.9365022276874474,0.7026798763494259,0.14179943762381875,0,340
